source,family,group,model,experiment,env,seal_clock,price_order,number_agents,increment,seed_base,temperature,n_runs,n_bids,n_rows_dropped_nan_bid,mean_dev,sd_dev,se_dev,median_dev,mad,smad_pct,boot_ci_mean_lo,boot_ci_mean_hi,boot_ci_smad_lo,boot_ci_smad_hi,share_under,share_over,share_within_2pct,rne_benchmark,mean_dev_rne,mad_rne,smad_rne_pct,mean_dev_rne_capped,is_baseline,baseline_experiment,baseline_n,baseline_mean_dev,diff_mean_dev,welch_t,welch_p,mw_p,cohens_d,source_path,notes
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_proxy_breitmoser_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-1.56159,1.84099,0.156715,-1,1.56449,6.38568,-1.89426,-1.28043,5.23514,7.73773,0.586957,0.00724638,0.405797,"b*=v*(n-1)/(n-2), n=3",-27.6486,27.6486,52.9931,-16.4674,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,2.14257,7.79759,5.54343e-14,6.30088e-11,0.677435,recovered_logs/experiment_logs_gpt_4o/V12/intervention_proxy_breitmoser_third/run_2026-01-27_20-52-16-163778/results/intervention_proxy_breitmoser_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_averse_first,private,seal,first,3,0.1,1299,0.5,1,126,0,-6.13492,4.52055,0.402723,-5,6.13492,25.0405,-6.94619,-5.39349,22.0143,28.3518,0.984127,0,0.015873,"b*=v*(n-1)/n, n=3",2.79101,3.66931,20.5542,,False,intervention_risk_neutral_first,147,-4.19116,-1.94376,-3.99185,8.86588e-05,2.86349e-05,-0.495976,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_averse_first/run_2026-01-27_20-20-30-185633/results/intervention_risk_averse_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_averse_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-5.442,3.5871,0.292885,-5,5.442,22.2122,-6.02602,-4.93,20.1224,24.596,0.986667,0,0.0133333,"b*=v*(n-1)/(n-2), n=3",-31.6487,31.6487,60.3829,-20.142,False,intervention_risk_neutral_third,150,-3.50133,-1.94067,-3.96446,9.37894e-05,9.03075e-09,-0.457776,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_averse_third/run_2026-01-27_20-35-28-311959/results/intervention_risk_averse_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_neutral_first,private,seal,first,3,0.1,1299,0.5,1,147,0,-4.19116,3.31858,0.273712,-4,4.19116,17.1068,-4.72252,-3.65849,14.9326,19.2756,0.891156,0,0.108844,"b*=v*(n-1)/n, n=3",4.59569,5.1195,29.1316,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-0.795156,-2.53683,0.0118214,0.0342528,-0.275741,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_neutral_first/run_2026-01-27_21-11-39-775477/results/intervention_risk_neutral_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_neutral_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-3.50133,4.80382,0.39223,-2,3.84933,15.7116,-4.28202,-2.75665,12.8299,18.6152,0.646667,0.0666667,0.286667,"b*=v*(n-1)/(n-2), n=3",-29.708,29.708,56.6802,-18.2013,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,0.202833,0.448219,0.654386,0.0827141,0.0492953,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_neutral_third/run_2026-01-27_20-57-53-377522/results/intervention_risk_neutral_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_seeking_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-2.07,2.60894,0.213019,-2,2.498,10.1959,-2.48742,-1.64063,8.78354,11.5918,0.72,0.18,0.1,"b*=v*(n-1)/n, n=3",6.66556,6.85444,39.233,,False,intervention_risk_neutral_first,147,-4.19116,2.12116,6.11573,3.26326e-09,3.31326e-09,0.711478,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_seeking_first/run_2026-01-27_21-10-42-035253/results/intervention_risk_seeking_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_risk_seeking_third,private,seal,third,3,0.1,1299,0.5,1,138,0,1.01884,5.40717,0.460289,1,3.96957,16.2023,0.0991486,1.88989,13.7675,18.8466,0.355072,0.565217,0.0797101,"b*=v*(n-1)/(n-2), n=3",-25.3145,25.9101,49.1965,-13.5536,False,intervention_risk_neutral_third,150,-3.50133,4.52017,7.47458,1.0387e-12,4.20097e-14,0.886005,recovered_logs/experiment_logs_gpt_4o/V12/intervention_risk_seeking_third/run_2026-01-27_20-52-53-774355/results/intervention_risk_seeking_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_wrong_strat_reveal_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-12.95,5.7155,0.486535,-13.5,12.95,52.8571,-13.853,-12.0108,49.0237,56.543,0.992754,0,0.00724638,"b*=v*(n-1)/n, n=3",-4.17222,4.17222,23.7658,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-9.554,-18.7353,1.15679e-42,3.39456e-47,-2.46157,recovered_logs/experiment_logs_gpt_4o/V12/intervention_wrong_strat_reveal_first/run_2026-01-27_20-10-11-090043/results/intervention_wrong_strat_reveal_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_wrong_strat_reveal_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-12.7333,5.6322,0.459867,-13,12.7333,51.9728,-13.656,-11.7679,48.0323,55.7389,0.993333,0,0.00666667,"b*=v*(n-1)/(n-2), n=3",-38.94,38.94,74.2941,-27.4333,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,-9.02917,-17.6259,4.40736e-44,1.29962e-42,-2.01612,recovered_logs/experiment_logs_gpt_4o/V12/intervention_wrong_strat_reveal_third/run_2026-01-27_20-16-37-208782/results/intervention_wrong_strat_reveal_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_WTA_WTP,private,seal,second,3,0.1,1299,0.5,1,138,0,-1.76087,1.90341,0.162029,-1.1,1.76087,7.18722,-2.10072,-1.45216,5.92717,8.57439,0.666667,0,0.333333,,,,,,False,loss_aversion_baseline,150,-2.71067,0.949797,3.03135,0.00269868,0.125999,0.350202,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_WTA_WTP/run_2026-01-27_21-05-33-745426/results/loss_aversion_WTA_WTP_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_WTA_WTP_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-3.20733,2.3025,0.187998,-3,3.20733,13.0912,-3.57872,-2.862,11.6816,14.607,0.9,0,0.1,"b*=v*(n-1)/n, n=3",5.52822,5.63578,32.2577,,False,loss_aversion_baseline_first,144,-3.6125,0.405167,1.40047,0.162467,0.318649,0.163842,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_WTA_WTP_first/run_2026-01-27_20-48-43-370164/results/loss_aversion_WTA_WTP_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_WTA_WTP_third,private,seal,third,3,0.1,1299,0.5,1,147,0,-1.97279,2.83531,0.233852,-1,1.97279,8.0522,-2.46942,-1.52653,6.23074,10.0793,0.591837,0,0.408163,"b*=v*(n-1)/(n-2), n=3",-27.932,27.932,53.7998,-16.7891,False,loss_aversion_baseline_third,150,-3.41,1.43721,3.95069,9.81238e-05,2.71081e-06,0.457657,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_WTA_WTP_third/run_2026-01-27_21-01-56-812347/results/loss_aversion_WTA_WTP_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_baseline,private,seal,second,3,0.1,1299,0.5,1,150,0,-2.71067,3.28448,0.268177,-2,2.72,11.102,-3.26142,-2.218,9.09918,13.339,0.653333,0.00666667,0.34,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],288,-2.93264,0.221972,0.675891,0.499636,0.304744,0.0685036,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_baseline/run_2026-01-27_20-39-29-654905/results/loss_aversion_baseline_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_baseline_first,private,seal,first,3,0.1,1299,0.5,1,144,0,-3.6125,2.63879,0.219899,-3,3.6125,14.7449,-4.03819,-3.19304,13.0328,16.4824,0.854167,0,0.145833,"b*=v*(n-1)/n, n=3",5.1213,5.44028,31.145,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-0.2165,-0.808621,0.419413,0.412101,-0.0819041,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_baseline_first/run_2026-01-27_21-06-09-618764/results/loss_aversion_baseline_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_baseline_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-3.41,3.41294,0.278665,-2.9,3.41,13.9184,-3.96675,-2.8766,11.7412,16.1908,0.78,0,0.22,"b*=v*(n-1)/(n-2), n=3",-29.6167,29.6167,56.506,-18.11,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,0.294167,0.820316,0.412631,0.414102,0.0822307,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_baseline_third/run_2026-01-27_20-48-43-704038/results/loss_aversion_baseline_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_endowment,private,seal,second,3,0.1,1299,0.5,1,138,0,-3.71667,4.54045,0.386509,-1.2,3.72391,15.1996,-4.50728,-2.94408,12.0878,18.4031,0.65942,0.00724638,0.333333,,,,,,False,loss_aversion_baseline,150,-2.71067,-1.006,-2.13845,0.0334581,0.273596,-0.255561,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_endowment/run_2026-01-27_20-43-46-386124/results/loss_aversion_endowment_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_endowment_first,private,seal,first,3,0.1,1299,0.5,1,126,0,-4.35238,4.06355,0.36201,-4,4.35238,17.7648,-5.08577,-3.69835,15.0953,20.7583,0.785714,0,0.214286,"b*=v*(n-1)/n, n=3",4.50476,5.76243,32.5299,,False,loss_aversion_baseline_first,144,-3.6125,-0.739881,-1.7468,0.082139,0.3496,-0.218969,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_endowment_first/run_2026-01-27_20-27-44-718025/results/loss_aversion_endowment_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_endowment_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-5.01812,4.79879,0.4085,-4,5.01957,20.488,-5.85226,-4.2325,17.2758,23.9014,0.833333,0,0.166667,"b*=v*(n-1)/(n-2), n=3",-31.0543,31.0543,59.6368,-19.7645,False,loss_aversion_baseline_third,150,-3.41,-1.60812,-3.25203,0.00130667,0.0116547,-0.388889,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_endowment_third/run_2026-01-27_20-43-14-592014/results/loss_aversion_endowment_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_gain_frame,private,seal,second,3,0.1,1299,0.5,1,150,0,-3.16267,3.27218,0.267173,-2.5,3.256,13.2898,-3.6796,-2.686,11.3769,15.3582,0.813333,0.00666667,0.18,,,,,,False,loss_aversion_baseline,150,-2.71067,-0.452,-1.19403,0.233416,0.0317532,-0.137875,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_gain_frame/run_2026-01-27_21-02-18-017391/results/loss_aversion_gain_frame_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_gain_frame_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-3.67267,2.69911,0.220382,-3.25,3.67267,14.9905,-4.12805,-3.2606,13.3086,16.8492,0.846667,0,0.153333,"b*=v*(n-1)/n, n=3",5.06289,5.598,32.0415,,False,loss_aversion_baseline_first,144,-3.6125,-0.0601667,-0.19326,0.84689,0.935077,-0.0225365,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_gain_frame_first/run_2026-01-27_21-01-49-795807/results/loss_aversion_gain_frame_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_gain_frame_third,private,seal,third,3,0.1,1299,0.5,1,147,0,-4.68435,4.5963,0.379097,-4,4.91701,20.0694,-5.45384,-3.97548,17.3565,23.0462,0.755102,0.0408163,0.204082,"b*=v*(n-1)/(n-2), n=3",-30.8748,30.8748,58.9429,-19.4463,False,loss_aversion_baseline_third,150,-3.41,-1.27435,-2.70852,0.00719128,0.0348481,-0.315267,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_gain_frame_third/run_2026-01-27_20-48-36-584549/results/loss_aversion_gain_frame_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_loss_frame,private,seal,second,3,0.1,1299,0.5,1,126,0,-4.63016,4.627,0.412206,-4,4.6619,19.0282,-5.46683,-3.87536,15.9474,22.3881,0.801587,0.00793651,0.190476,,,,,,False,loss_aversion_baseline,150,-2.71067,-1.91949,-3.90327,0.000126168,6.92398e-05,-0.485468,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_loss_frame/run_2026-01-27_20-27-45-857195/results/loss_aversion_loss_frame_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_loss_frame_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-5.61,3.57408,0.291823,-6,5.61,22.898,-6.194,-5.06587,20.677,25.2816,0.873333,0,0.126667,"b*=v*(n-1)/n, n=3",3.12556,4.38556,25.1018,,False,loss_aversion_baseline_first,144,-3.6125,-1.9975,-5.46664,1.03171e-07,9.45588e-07,-0.633941,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_loss_frame_first/run_2026-01-27_20-39-26-506244/results/loss_aversion_loss_frame_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_loss_frame_third,private,seal,third,3,0.1,1299,0.5,1,126,0,-5.33254,4.37774,0.39,-4.7,5.34841,21.8303,-6.10804,-4.63806,19.0019,24.96,0.84127,0.00793651,0.150794,"b*=v*(n-1)/(n-2), n=3",-32.031,32.031,59.9866,-19.8405,False,loss_aversion_baseline_third,150,-3.41,-1.92254,-4.01091,8.13953e-05,6.36377e-05,-0.495125,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_loss_frame_third/run_2026-01-27_20-21-45-796865/results/loss_aversion_loss_frame_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_mixed_frame,private,seal,second,3,0.1,1299,0.5,1,150,0,-4.498,2.66754,0.217804,-4,4.518,18.4408,-4.89935,-4.08728,16.7701,20.0708,0.913333,0.00666667,0.08,,,,,,False,loss_aversion_baseline,150,-2.71067,-1.78733,-5.17346,4.33102e-07,1.18941e-10,-0.59738,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_mixed_frame/run_2026-01-27_21-23-51-003717/results/loss_aversion_mixed_frame_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_mixed_frame_first,private,seal,first,3,0.1,1299,0.5,1,147,0,-4.91293,3.21521,0.265186,-5,4.91293,20.0528,-5.42111,-4.41835,18.0341,22.127,0.931973,0,0.0680272,"b*=v*(n-1)/n, n=3",3.76054,4.62721,26.6745,,False,loss_aversion_baseline_first,144,-3.6125,-1.30043,-3.77484,0.000195429,0.000447395,-0.441701,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_mixed_frame_first/run_2026-01-27_21-10-40-666295/results/loss_aversion_mixed_frame_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,loss_aversion_mixed_frame_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-4.3529,3.31088,0.281841,-4.75,4.38478,17.8971,-4.91168,-3.80574,15.7141,20.1307,0.84058,0.0144928,0.144928,"b*=v*(n-1)/(n-2), n=3",-30.1717,30.1717,58.4297,-19.3094,False,loss_aversion_baseline_third,150,-3.41,-0.942899,-2.37899,0.0180183,0.00300323,-0.280254,recovered_logs/experiment_logs_gpt_4o/V12/loss_aversion_mixed_frame_third/run_2026-01-27_20-52-29-994382/results/loss_aversion_mixed_frame_third_results.csv,
