source,model,experiment,mechanism,run_id,value,bid,plan,dominance_language,truthful_intent,payment_rule_correct,second_price_mention,first_price_mention,opponent_modeling,probability_reasoning,expected_value_reasoning,shading_intent,overbid_intent,worst_case,safety_recognition,overpay_concern,zero_profit_fallacy,margin_language,conservative_language,aggressive_language,risk_language,n_words,deviation,abs_dev,family
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,33.0,30.1,"My private value for the item is $33. To maximize profit, I should bid slightly below my value to ensure a potential win while minimizing cost. Bidding exactly at my value risks zero profit if I win. A bid of $30.1 is strategic, as it is high enough to outbid potential mid-range bids from others, but still below my value to ensure profit if I win. This bid is undominated because it balances winning chances with profit margin.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,78,-2.8999999999999986,2.8999999999999986,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,31.0,30.5,"Given my private value of $31, I should bid slightly below my value to maximize profit if I win. Bidding exactly $31 could risk paying too much if I win, while bidding too low risks losing. A bid of $30.5 balances winning chances and potential profit by staying just below my value, minimizing loss if I win against a slightly lower bid.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62,-0.5,0.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,3.0,2.9,"Given my value of $3, bidding above this would result in a loss if I win, as the cost will exceed the value. The optimal strategy is to bid less than or equal to my value. Bidding exactly $3 risks a tie or loss if others bid higher. Bidding slightly lower, like $2.9, avoids dominated bids and minimizes loss if I win. Since this is the only round, maximizing profit means minimizing potential loss.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,-0.10000000000000009,0.10000000000000009,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,24.0,23.9,"Given my private value of $24, I aim to maximize profit by bidding slightly below this value to ensure a positive outcome if I win. Bidding exactly $24 could result in zero profit if I win and pay $24. To minimize risk, I'll bid $23.9, which is not dominated as it allows for a small profit margin if I win, and is competitive enough to potentially win against other bidders whose valuations might be lower.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,75,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,11.0,10.9,"Since this is a single round with no history, I'll focus on maximizing profit in this one instance. My value for the prize is $11. To avoid a loss, I should bid less than $11. Bidding exactly $11 risks a break-even if I win. A bid slightly below $11, like $10.9, avoids dominated bids, allowing potential profit if others bid lower. This maximizes potential gain while minimizing risk.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,31.0,30.0,"Since this is the only round, I aim to maximize immediate profit. Bidding above my value ($31) isn't rational, as it would risk paying more than the prize's worth. Dominated bids include any above $31. To win, I should bid slightly above the midpoint of the range to outbid conservative bidders. A bid around $30 can secure a win against moderate bids while maintaining profitability.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,65,-1.0,1.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,22.0,22.5,"To maximize profit, bid slightly above the expected average bid. With a value of $22, avoid overbidding. Assume others bid around their values, averaging $24.5 (midpoint of $0-$49). Bid $22.5 to potentially win and profit if second-highest bid is lower, ensuring not to exceed value.",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45,0.5,0.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,40.0,30.0,"Since this is the only round, I aim to maximize immediate profit. My value for the prize is $40. To ensure a win, I should bid slightly above the midpoint of my value, considering other bidders' potential values. Bidding $30 minimizes loss if I win, as it is below my value, ensuring profit. This bid is not dominated because bidding higher risks overpaying, and bidding lower risks losing the prize.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,70,-10.0,10.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,42.0,41.9,"My value for the item is $42, meaning I should bid below this to ensure profit if I win. Dominated bids are those above $42, as they guarantee a loss. To maximize profit, I should bid slightly below my value to outbid others while ensuring a positive return. A bid of $41.9 is strategic; it maximizes chances of winning without risking a loss.",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,63,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,29.0,28.9,"My value is $29. Bidding above $29 is dominated because it risks paying more than the item's worth to me. Bidding $0 is dominated as it guarantees a loss. To maximize profit, bid slightly below my value to win if others undervalue the item. Consider bidding $28.9 to win against close bids and ensure a profit margin if I win.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,60,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,48.0,47.9,"Given my value of $48, I aim to maximize profit by winning while paying less than $48. I will avoid bidding above my value to prevent guaranteed losses. Since bids are in $0.1 increments, I will bid slightly below my value to ensure a win if others bid high but not above $48. A bid of $47.9 can outbid others who might bid near their values without exceeding mine, maximizing profit if I win.",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,74,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,47.0,46.9,"Since this is a single round with no history to consider, I will focus on maximizing profit for this round alone. My value for the prize is $47. To avoid dominated bids, I should not bid above my value. A reasonable bid slightly below my value, like $46.9, could win the auction while ensuring a profit if the second-highest bid is lower. This strategy maximizes my chance of winning while maintaining profitability.",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,72,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,33.0,30.1,"My private value for the item is $33. To maximize profit, I should bid slightly below my value to ensure a potential win while minimizing cost. Bidding exactly at my value risks zero profit if I win. A bid of $30.1 is strategic, as it is high enough to outbid potential mid-range bids from others, but still below my value to ensure profit if I win. This bid is undominated because it balances winning chances with profit margin.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,78,-2.8999999999999986,2.8999999999999986,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,36.0,25.0,"To maximize profit, bid slightly above the expected average of other bids. With a value of $36, avoid bidding over $36 to prevent loss. Assume opponents bid near the midpoint, $24.5. A strategic bid is $25, ensuring potential profit without overbidding. This bid is not dominated as it balances winning chances and profit.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,-11.0,11.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,32.0,31.9,"My value for the prize is $32. To maximize profit, I should bid slightly below my value to ensure a positive payoff if I win. Bidding $31.9 allows me to win if the second-highest bid is below $31.9, ensuring a profit margin. Bids above $32 are dominated as they risk negative profit.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,52,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,6.0,5.9,"My private value is $6, implying I should not bid above this to avoid losses. Bidding exactly $6 risks paying more than the value if I win. A bid of $5.9 ensures I only win if others bid lower, maximizing potential profit. This bid is not dominated as it balances winning chances and profit.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,17.0,8.5,"To maximize profit, bid slightly above half my value to avoid overbidding. A bid of $8.5 ensures I only win if others bid low, securing a profit margin. This avoids dominated bids above my value, which guarantee loss if winning.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,40,-8.5,8.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,39.0,25.0,"To maximize profit, bid just above the expected average of competitors. With values 0-$49, the average is $24.5. Bidding slightly above this increases win probability without overbidding. Bid $25 to balance winning with profit margin, considering the prize value of $39. This strategy maximizes profit potential while minimizing the risk of overpaying.",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,52,-14.0,14.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,34.0,33.9,"My value for the prize is $34. Bidding above $34 is dominated because it risks paying more than the prize's worth to me. Bidding too low risks losing the prize. I will bid slightly below my value to maximize profit if I win, while still having a competitive chance. A bid of $33.9 is optimal as it maximizes expected profit by winning against slightly lower bids while avoiding overpaying.",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,69,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,45.0,25.0,"To maximize profit, bid slightly above the expected average bid, aiming to win without overpaying. With a value of $45, avoid bidding above $45, as it would risk losses. Assume competitors bid around the midpoint, $24.5. To outbid them while ensuring profit, bid $25. This strategy balances winning likelihood and profit maximization.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52,-20.0,20.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,49.0,48.9,"My private value is the maximum possible, $49. To maximize profit, I should bid slightly below my value to ensure a win while minimizing the payment if I win. A bid of $48.9 is optimal, as it is unlikely both opponents will bid exactly $49, and I will pay the second-highest bid, which should be less than $48.9. This bid maximizes my potential profit by winning the auction while minimizing the cost.",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,44.0,43.9,"Since this is the only round and there's no history to consider, I should focus on maximizing my profit based on my value. My value is $44. Bidding above my value is dominated because it risks paying more than the prize's worth. Bidding too low risks losing the prize. A bid slightly below $44, like $43.9, might win against slightly lower bids without overpaying.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,22.0,21.9,"Since my value for the prize is $22, I should avoid bidding above this amount as it would guarantee a loss. To maximize profit, I aim to bid slightly below my value to potentially win while paying less than my value. A bid of $21.9 could strategically outbid others who might bid close to $22, without risking overpayment.",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,58,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,40.0,39.9,"My value for the prize is $40. To maximize profit, I should bid just below my value to ensure I win if opponents bid lower. I must avoid bidding my exact value or higher, as winning would yield no profit. A bid of $39.9 is optimal, maximizing the chance of winning while ensuring profit if the second-highest bid is lower.",0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,60,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,13.0,12.9,"My value for the prize is $13. To maximize profit, I should bid slightly below my value to ensure a profit if I win. Bidding too high risks a negative profit, while bidding too low risks losing the auction. Since there is no history, I'll assume average competition and bid $12.9, just below my value, to maximize potential profit while maintaining competitiveness.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62,-0.09999999999999964,0.09999999999999964,contingent_C1
